domain	programID	programName	datasetID	datasetName	runID	tunedHyperparameters	error
MulticlassClassification	476	EnsembleSelection_weka_nominal	190	statlog-satimage	4499	false	0.8015
MulticlassClassification	476	EnsembleSelection_weka_nominal	191	monks-1	4500	false	0.5
MulticlassClassification	476	EnsembleSelection_weka_nominal	192	breast-cancer-wdbc	4501	false	1.0
MulticlassClassification	476	EnsembleSelection_weka_nominal	193	thyroid-euthyroid	4502	false	0.899894625922023
MulticlassClassification	476	EnsembleSelection_weka_nominal	194	credit-screening	4503	false	0.560386473429952
MulticlassClassification	476	EnsembleSelection_weka_nominal	196	thyroid-0387	4504	false	0.26453488372093
MulticlassClassification	476	EnsembleSelection_weka_nominal	197	heart-disease-hungarian	4505	false	0.375
MulticlassClassification	476	EnsembleSelection_weka_nominal	198	thyroid-dis	4506	false	0.0133744855967078
MulticlassClassification	476	EnsembleSelection_weka_nominal	199	statlog-shuttle	4507	false	0.999103448275862
MulticlassClassification	476	EnsembleSelection_weka_nominal	200	musk-1	4508	false	0.636363636363636
MulticlassClassification	476	EnsembleSelection_weka_nominal	201	statlog-vehicle	4509	false	0.734042553191489
MulticlassClassification	476	EnsembleSelection_weka_nominal	202	voting-records	4510	false	failed
MulticlassClassification	476	EnsembleSelection_weka_nominal	203	monks-2	4511	false	0.328703703703704
MulticlassClassification	476	EnsembleSelection_weka_nominal	204	statlog-heart	4512	false	0.518518518518518
MulticlassClassification	476	EnsembleSelection_weka_nominal	205	musk-2	4513	false	0.845376452753916
MulticlassClassification	476	EnsembleSelection_weka_nominal	206	molecular-biology-promoters	4514	false	0.46875
MulticlassClassification	476	EnsembleSelection_weka_nominal	207	wine	4515	false	0.584905660377358
MulticlassClassification	476	EnsembleSelection_weka_nominal	209	soybean	4516	false	0.973404255319149
MulticlassClassification	476	EnsembleSelection_weka_nominal	210	ionosphere	4517	false	0.352380952380952
MulticlassClassification	476	EnsembleSelection_weka_nominal	211	thyroid-allhyper	4518	false	0.0257201646090535
MulticlassClassification	476	EnsembleSelection_weka_nominal	212	heart-disease-switzerland	4519	false	0.540540540540541
MulticlassClassification	476	EnsembleSelection_weka_nominal	213	connect-4	4520	false	failed
MulticlassClassification	476	EnsembleSelection_weka_nominal	214	breast-cancer-wpbc	4521	false	1.0
MulticlassClassification	476	EnsembleSelection_weka_nominal	215	statlog-german	4522	false	0.313333333333333
MulticlassClassification	476	EnsembleSelection_weka_nominal	216	glass	4523	false	0.625
MulticlassClassification	476	EnsembleSelection_weka_nominal	217	postoperative-patient-data	4524	false	0.185185185185185
MulticlassClassification	476	EnsembleSelection_weka_nominal	218	hayes-roth	4525	false	0.65
MulticlassClassification	476	EnsembleSelection_weka_nominal	219	thyroid-allrep	4526	false	0.0380658436213992
MulticlassClassification	476	EnsembleSelection_weka_nominal	220	chess-krkp	4527	false	0.475495307612096
MulticlassClassification	476	EnsembleSelection_weka_nominal	221	sonar	4528	false	0.516129032258065
MulticlassClassification	476	EnsembleSelection_weka_nominal	222	horse-colic	4529	false	0.82089552238806
MulticlassClassification	476	EnsembleSelection_weka_nominal	223	heart-disease-cleveland	4530	false	0.43956043956044
MulticlassClassification	476	EnsembleSelection_weka_nominal	224	chess-krk	4531	false	0.896637756920518
MulticlassClassification	476	EnsembleSelection_weka_nominal	225	breast-cancer-wisconsin	4532	false	0.314285714285714
MulticlassClassification	476	EnsembleSelection_weka_nominal	226	flags	4533	false	0.827586206896552
MulticlassClassification	476	EnsembleSelection_weka_nominal	228	lung-cancer	4534	false	0.5
BinaryClassification	476	EnsembleSelection_weka_nominal	237	svmlight-example1	4535	false	failed
MulticlassClassification	476	EnsembleSelection_weka_nominal	322	jake-lungcancer-copy	4536	false	0.5
MulticlassClassification	476	EnsembleSelection_weka_nominal	324	sample-dataset	4537	false	1.0
MulticlassClassification	476	EnsembleSelection_weka_nominal	326	sample-dataset2	4538	false	1.0
MulticlassClassification	476	EnsembleSelection_weka_nominal	345	jakefootball	4539	false	0.581818181818182
BinaryClassification	476	EnsembleSelection_weka_nominal	365	Dexter_train	4540	false	failed
Regression	497	EnsembleSelection_weka_numeric	156	echocardiogram	4541	false	107.118890864889
Regression	497	EnsembleSelection_weka_numeric	158	housing	4542	false	24.60478859628
Regression	497	EnsembleSelection_weka_numeric	161	liver-disorders	4543	false	10.8006736823138
Regression	497	EnsembleSelection_weka_numeric	180	autos	4544	false	0.826087339861283
Regression	497	EnsembleSelection_weka_numeric	195	cpu-performance	4545	false	5482.81768596303
Regression	497	EnsembleSelection_weka_numeric	208	servo	4546	false	0.585546018006984
Regression	497	EnsembleSelection_weka_numeric	227	auto-mpg	4547	false	15.2270482171388
BinaryClassification	469	FilteredClassifier_weka_nominal	153	binary-sample	4548	false	0.5
MulticlassClassification	469	FilteredClassifier_weka_nominal	155	shuttle-landing-control	4549	false	0.75
MulticlassClassification	469	FilteredClassifier_weka_nominal	157	annealing	4550	false	0.0
MulticlassClassification	469	FilteredClassifier_weka_nominal	159	hepatitis	4551	false	0.195652173913043
MulticlassClassification	469	FilteredClassifier_weka_nominal	160	molecular-biology-splice	4552	false	0.0553814002089864
MulticlassClassification	469	FilteredClassifier_weka_nominal	162	waveform-noise	4553	false	0.238666666666667
MulticlassClassification	469	FilteredClassifier_weka_nominal	163	pima-indians-diabetes	4554	false	0.265217391304348
MulticlassClassification	469	FilteredClassifier_weka_nominal	164	mushroom	4555	false	0.0
MulticlassClassification	469	FilteredClassifier_weka_nominal	165	isolet	4556	false	failed
MulticlassClassification	469	FilteredClassifier_weka_nominal	166	primary-tumor	4557	false	0.647058823529412
MulticlassClassification	469	FilteredClassifier_weka_nominal	167	image	4558	false	0.101904761904762
MulticlassClassification	469	FilteredClassifier_weka_nominal	168	waveform	4559	false	0.254
MulticlassClassification	469	FilteredClassifier_weka_nominal	169	thyroid-new	4560	false	0.109375
MulticlassClassification	469	FilteredClassifier_weka_nominal	170	page-blocks	4561	false	0.0286236297198538
MulticlassClassification	469	FilteredClassifier_weka_nominal	171	tic-tac-toe	4562	false	0.348432055749129
MulticlassClassification	469	FilteredClassifier_weka_nominal	172	monks-3	4563	false	0.0277777777777778
MulticlassClassification	469	FilteredClassifier_weka_nominal	173	thyroid-hypothyroid	4564	false	0.0136986301369863
MulticlassClassification	469	FilteredClassifier_weka_nominal	174	balance-scale	4565	false	0.219251336898396
MulticlassClassification	469	FilteredClassifier_weka_nominal	175	lenses	4566	false	0.571428571428571
MulticlassClassification	469	FilteredClassifier_weka_nominal	176	iris	4567	false	0.111111111111111
MulticlassClassification	469	FilteredClassifier_weka_nominal	177	trains	4568	false	0.333333333333333
MulticlassClassification	469	FilteredClassifier_weka_nominal	178	thyroid-sick	4569	false	0.0226337448559671
MulticlassClassification	469	FilteredClassifier_weka_nominal	179	thyroid-allbp	4570	false	0.0308641975308642
MulticlassClassification	469	FilteredClassifier_weka_nominal	181	breast-cancer	4571	false	0.22093023255814
MulticlassClassification	469	FilteredClassifier_weka_nominal	182	thyroid-allhypo	4572	false	0.00720164609053498
MulticlassClassification	469	FilteredClassifier_weka_nominal	183	lymphography	4573	false	0.204545454545455
MulticlassClassification	469	FilteredClassifier_weka_nominal	184	thyroid-ann	4574	false	0.0116686114352392
MulticlassClassification	469	FilteredClassifier_weka_nominal	185	vowel-context	4575	false	0.276094276094276
MulticlassClassification	469	FilteredClassifier_weka_nominal	186	statlog-segment	4576	false	0.051948051948052
MulticlassClassification	469	FilteredClassifier_weka_nominal	187	letter-recognition	4577	false	0.237166666666667
MulticlassClassification	469	FilteredClassifier_weka_nominal	188	heart-disease-va	4578	false	0.816666666666667
MulticlassClassification	469	FilteredClassifier_weka_nominal	189	statlog-australian	4579	false	0.130434782608696
MulticlassClassification	469	FilteredClassifier_weka_nominal	190	statlog-satimage	4580	false	0.1675
MulticlassClassification	469	FilteredClassifier_weka_nominal	191	monks-1	4581	false	0.25
MulticlassClassification	469	FilteredClassifier_weka_nominal	192	breast-cancer-wdbc	4582	false	1.0
MulticlassClassification	469	FilteredClassifier_weka_nominal	193	thyroid-euthyroid	4583	false	0.0379346680716544
MulticlassClassification	469	FilteredClassifier_weka_nominal	194	credit-screening	4584	false	0.111111111111111
MulticlassClassification	469	FilteredClassifier_weka_nominal	196	thyroid-0387	4585	false	0.0788517441860465
MulticlassClassification	469	FilteredClassifier_weka_nominal	197	heart-disease-hungarian	4586	false	0.170454545454545
MulticlassClassification	469	FilteredClassifier_weka_nominal	198	thyroid-dis	4587	false	0.0133744855967078
MulticlassClassification	469	FilteredClassifier_weka_nominal	199	statlog-shuttle	4588	false	0.00117241379310345
MulticlassClassification	469	FilteredClassifier_weka_nominal	200	musk-1	4589	false	0.13986013986014
MulticlassClassification	469	FilteredClassifier_weka_nominal	201	statlog-vehicle	4590	false	0.478723404255319
MulticlassClassification	469	FilteredClassifier_weka_nominal	202	voting-records	4591	false	failed
MulticlassClassification	469	FilteredClassifier_weka_nominal	203	monks-2	4592	false	0.328703703703704
MulticlassClassification	469	FilteredClassifier_weka_nominal	204	statlog-heart	4593	false	0.209876543209877
MulticlassClassification	469	FilteredClassifier_weka_nominal	205	musk-2	4594	false	0.0424456796361799
MulticlassClassification	469	FilteredClassifier_weka_nominal	206	molecular-biology-promoters	4595	false	0.0625
MulticlassClassification	469	FilteredClassifier_weka_nominal	207	wine	4596	false	0.113207547169811
MulticlassClassification	469	FilteredClassifier_weka_nominal	209	soybean	4597	false	0.127659574468085
MulticlassClassification	469	FilteredClassifier_weka_nominal	210	ionosphere	4598	false	0.152380952380952
MulticlassClassification	469	FilteredClassifier_weka_nominal	211	thyroid-allhyper	4599	false	0.0195473251028807
MulticlassClassification	469	FilteredClassifier_weka_nominal	212	heart-disease-switzerland	4600	false	0.540540540540541
MulticlassClassification	469	FilteredClassifier_weka_nominal	213	connect-4	4601	false	0.209404450584694
MulticlassClassification	469	FilteredClassifier_weka_nominal	214	breast-cancer-wpbc	4602	false	0.586206896551724
MulticlassClassification	469	FilteredClassifier_weka_nominal	215	statlog-german	4603	false	0.303333333333333
MulticlassClassification	469	FilteredClassifier_weka_nominal	216	glass	4604	false	0.265625
MulticlassClassification	469	FilteredClassifier_weka_nominal	217	postoperative-patient-data	4605	false	0.185185185185185
MulticlassClassification	469	FilteredClassifier_weka_nominal	218	hayes-roth	4606	false	0.35
MulticlassClassification	469	FilteredClassifier_weka_nominal	219	thyroid-allrep	4607	false	0.01440329218107
MulticlassClassification	469	FilteredClassifier_weka_nominal	220	chess-krkp	4608	false	0.0208550573514077
MulticlassClassification	469	FilteredClassifier_weka_nominal	221	sonar	4609	false	0.354838709677419
MulticlassClassification	469	FilteredClassifier_weka_nominal	222	horse-colic	4610	false	0.223880597014925
MulticlassClassification	469	FilteredClassifier_weka_nominal	223	heart-disease-cleveland	4611	false	0.406593406593407
MulticlassClassification	469	FilteredClassifier_weka_nominal	224	chess-krk	4612	false	0.400855411666865
MulticlassClassification	469	FilteredClassifier_weka_nominal	225	breast-cancer-wisconsin	4613	false	0.0714285714285714
MulticlassClassification	469	FilteredClassifier_weka_nominal	226	flags	4614	false	0.275862068965517
MulticlassClassification	469	FilteredClassifier_weka_nominal	228	lung-cancer	4615	false	0.8
BinaryClassification	469	FilteredClassifier_weka_nominal	237	svmlight-example1	4616	false	failed
MulticlassClassification	469	FilteredClassifier_weka_nominal	322	jake-lungcancer-copy	4617	false	0.8
MulticlassClassification	469	FilteredClassifier_weka_nominal	324	sample-dataset	4618	false	1.0
MulticlassClassification	469	FilteredClassifier_weka_nominal	326	sample-dataset2	4619	false	1.0
MulticlassClassification	469	FilteredClassifier_weka_nominal	345	jakefootball	4620	false	0.581818181818182
BinaryClassification	469	FilteredClassifier_weka_nominal	365	Dexter_train	4621	false	0.211111111111111
BinaryClassification	415	LogitBoost_weka_nominal	153	binary-sample	4622	false	0.0
MulticlassClassification	415	LogitBoost_weka_nominal	155	shuttle-landing-control	4623	false	0.25
MulticlassClassification	415	LogitBoost_weka_nominal	157	annealing	4624	false	0.0
MulticlassClassification	415	LogitBoost_weka_nominal	159	hepatitis	4625	false	0.0869565217391304
MulticlassClassification	415	LogitBoost_weka_nominal	160	molecular-biology-splice	4626	false	0.0564263322884013
MulticlassClassification	415	LogitBoost_weka_nominal	162	waveform-noise	4627	false	0.174
MulticlassClassification	415	LogitBoost_weka_nominal	163	pima-indians-diabetes	4628	false	0.239130434782609
MulticlassClassification	415	LogitBoost_weka_nominal	164	mushroom	4629	false	0.000820681165367255
MulticlassClassification	415	LogitBoost_weka_nominal	165	isolet	4630	false	failed
MulticlassClassification	415	LogitBoost_weka_nominal	166	primary-tumor	4631	false	0.549019607843137
MulticlassClassification	415	LogitBoost_weka_nominal	167	image	4632	false	0.0676190476190476
MulticlassClassification	415	LogitBoost_weka_nominal	168	waveform	4633	false	0.170666666666667
MulticlassClassification	415	LogitBoost_weka_nominal	169	thyroid-new	4634	false	0.109375
MulticlassClassification	415	LogitBoost_weka_nominal	170	page-blocks	4635	false	0.0243605359317905
MulticlassClassification	415	LogitBoost_weka_nominal	171	tic-tac-toe	4636	false	0.264808362369338
MulticlassClassification	415	LogitBoost_weka_nominal	172	monks-3	4637	false	0.0277777777777778
MulticlassClassification	415	LogitBoost_weka_nominal	173	thyroid-hypothyroid	4638	false	0.0126448893572181
MulticlassClassification	415	LogitBoost_weka_nominal	174	balance-scale	4639	false	0.106951871657754
MulticlassClassification	415	LogitBoost_weka_nominal	175	lenses	4640	false	0.142857142857143
MulticlassClassification	415	LogitBoost_weka_nominal	176	iris	4641	false	0.111111111111111
MulticlassClassification	415	LogitBoost_weka_nominal	177	trains	4642	false	0.333333333333333
MulticlassClassification	415	LogitBoost_weka_nominal	178	thyroid-sick	4643	false	0.0236625514403292
MulticlassClassification	415	LogitBoost_weka_nominal	179	thyroid-allbp	4644	false	0.0267489711934156
MulticlassClassification	415	LogitBoost_weka_nominal	181	breast-cancer	4645	false	0.27906976744186
MulticlassClassification	415	LogitBoost_weka_nominal	182	thyroid-allhypo	4646	false	0.0051440329218107
MulticlassClassification	415	LogitBoost_weka_nominal	183	lymphography	4647	false	0.0681818181818182
MulticlassClassification	415	LogitBoost_weka_nominal	184	thyroid-ann	4648	false	0.00670945157526254
MulticlassClassification	415	LogitBoost_weka_nominal	185	vowel-context	4649	false	0.286195286195286
MulticlassClassification	415	LogitBoost_weka_nominal	186	statlog-segment	4650	false	0.0404040404040404
MulticlassClassification	415	LogitBoost_weka_nominal	187	letter-recognition	4651	false	0.269166666666667
MulticlassClassification	415	LogitBoost_weka_nominal	188	heart-disease-va	4652	false	0.716666666666667
MulticlassClassification	415	LogitBoost_weka_nominal	189	statlog-australian	4653	false	0.14975845410628
MulticlassClassification	415	LogitBoost_weka_nominal	190	statlog-satimage	4654	false	0.153
MulticlassClassification	415	LogitBoost_weka_nominal	191	monks-1	4655	false	0.305555555555556
MulticlassClassification	415	LogitBoost_weka_nominal	192	breast-cancer-wdbc	4656	false	1.0
MulticlassClassification	415	LogitBoost_weka_nominal	193	thyroid-euthyroid	4657	false	0.0263435194942044
MulticlassClassification	415	LogitBoost_weka_nominal	194	credit-screening	4658	false	0.106280193236715
MulticlassClassification	415	LogitBoost_weka_nominal	196	thyroid-0387	4659	false	0.0806686046511628
MulticlassClassification	415	LogitBoost_weka_nominal	197	heart-disease-hungarian	4660	false	0.170454545454545
MulticlassClassification	415	LogitBoost_weka_nominal	198	thyroid-dis	4661	false	0.01440329218107
MulticlassClassification	415	LogitBoost_weka_nominal	199	statlog-shuttle	4662	false	0.000482758620689655
MulticlassClassification	415	LogitBoost_weka_nominal	200	musk-1	4663	false	0.202797202797203
MulticlassClassification	415	LogitBoost_weka_nominal	201	statlog-vehicle	4664	false	0.361702127659574
MulticlassClassification	415	LogitBoost_weka_nominal	202	voting-records	4665	false	failed
MulticlassClassification	415	LogitBoost_weka_nominal	203	monks-2	4666	false	0.386574074074074
MulticlassClassification	415	LogitBoost_weka_nominal	204	statlog-heart	4667	false	0.197530864197531
MulticlassClassification	415	LogitBoost_weka_nominal	205	musk-2	4668	false	0.088933804951996
MulticlassClassification	415	LogitBoost_weka_nominal	206	molecular-biology-promoters	4669	false	0.125
MulticlassClassification	415	LogitBoost_weka_nominal	207	wine	4670	false	0.0566037735849057
MulticlassClassification	415	LogitBoost_weka_nominal	209	soybean	4671	false	0.0930851063829787
MulticlassClassification	415	LogitBoost_weka_nominal	210	ionosphere	4672	false	0.0952380952380952
MulticlassClassification	415	LogitBoost_weka_nominal	211	thyroid-allhyper	4673	false	0.0154320987654321
MulticlassClassification	415	LogitBoost_weka_nominal	212	heart-disease-switzerland	4674	false	0.756756756756757
MulticlassClassification	415	LogitBoost_weka_nominal	213	connect-4	4675	false	0.292347165342675
MulticlassClassification	415	LogitBoost_weka_nominal	214	breast-cancer-wpbc	4676	false	0.637931034482759
MulticlassClassification	415	LogitBoost_weka_nominal	215	statlog-german	4677	false	0.293333333333333
MulticlassClassification	415	LogitBoost_weka_nominal	216	glass	4678	false	0.28125
MulticlassClassification	415	LogitBoost_weka_nominal	217	postoperative-patient-data	4679	false	0.259259259259259
MulticlassClassification	415	LogitBoost_weka_nominal	218	hayes-roth	4680	false	0.15
MulticlassClassification	415	LogitBoost_weka_nominal	219	thyroid-allrep	4681	false	0.0113168724279835
MulticlassClassification	415	LogitBoost_weka_nominal	220	chess-krkp	4682	false	0.0604796663190824
MulticlassClassification	415	LogitBoost_weka_nominal	221	sonar	4683	false	0.161290322580645
MulticlassClassification	415	LogitBoost_weka_nominal	222	horse-colic	4684	false	0.26865671641791
MulticlassClassification	415	LogitBoost_weka_nominal	223	heart-disease-cleveland	4685	false	0.373626373626374
MulticlassClassification	415	LogitBoost_weka_nominal	224	chess-krk	4686	false	0.67209219436854
MulticlassClassification	415	LogitBoost_weka_nominal	225	breast-cancer-wisconsin	4687	false	0.0571428571428571
MulticlassClassification	415	LogitBoost_weka_nominal	226	flags	4688	false	0.258620689655172
MulticlassClassification	415	LogitBoost_weka_nominal	228	lung-cancer	4689	false	0.5
BinaryClassification	415	LogitBoost_weka_nominal	237	svmlight-example1	4690	false	failed
MulticlassClassification	415	LogitBoost_weka_nominal	322	jake-lungcancer-copy	4691	false	0.5
MulticlassClassification	415	LogitBoost_weka_nominal	324	sample-dataset	4692	false	0.5
MulticlassClassification	415	LogitBoost_weka_nominal	326	sample-dataset2	4693	false	0.5
MulticlassClassification	415	LogitBoost_weka_nominal	345	jakefootball	4694	false	0.509090909090909
BinaryClassification	415	LogitBoost_weka_nominal	365	Dexter_train	4695	false	0.155555555555556
BinaryClassification	444	MultiClassClassifier_weka_nominal	153	binary-sample	4696	false	0.0
MulticlassClassification	444	MultiClassClassifier_weka_nominal	155	shuttle-landing-control	4697	false	0.25
MulticlassClassification	444	MultiClassClassifier_weka_nominal	157	annealing	4698	false	0.0
MulticlassClassification	444	MultiClassClassifier_weka_nominal	159	hepatitis	4699	false	0.0434782608695652
MulticlassClassification	444	MultiClassClassifier_weka_nominal	160	molecular-biology-splice	4700	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	162	waveform-noise	4701	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	163	pima-indians-diabetes	4702	false	0.239130434782609
MulticlassClassification	444	MultiClassClassifier_weka_nominal	164	mushroom	4703	false	0.0
MulticlassClassification	444	MultiClassClassifier_weka_nominal	165	isolet	4704	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	166	primary-tumor	4705	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	167	image	4706	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	168	waveform	4707	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	169	thyroid-new	4708	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	170	page-blocks	4709	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	171	tic-tac-toe	4710	false	0.0209059233449477
MulticlassClassification	444	MultiClassClassifier_weka_nominal	172	monks-3	4711	false	0.0277777777777778
MulticlassClassification	444	MultiClassClassifier_weka_nominal	173	thyroid-hypothyroid	4712	false	0.0200210748155954
MulticlassClassification	444	MultiClassClassifier_weka_nominal	174	balance-scale	4713	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	175	lenses	4714	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	176	iris	4715	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	177	trains	4716	false	0.333333333333333
MulticlassClassification	444	MultiClassClassifier_weka_nominal	178	thyroid-sick	4717	false	0.0390946502057613
MulticlassClassification	444	MultiClassClassifier_weka_nominal	179	thyroid-allbp	4718	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	181	breast-cancer	4719	false	0.302325581395349
MulticlassClassification	444	MultiClassClassifier_weka_nominal	182	thyroid-allhypo	4720	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	183	lymphography	4721	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	184	thyroid-ann	4722	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	185	vowel-context	4723	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	186	statlog-segment	4724	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	187	letter-recognition	4725	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	188	heart-disease-va	4726	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	189	statlog-australian	4727	false	0.159420289855072
MulticlassClassification	444	MultiClassClassifier_weka_nominal	190	statlog-satimage	4728	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	191	monks-1	4729	false	0.289351851851852
MulticlassClassification	444	MultiClassClassifier_weka_nominal	192	breast-cancer-wdbc	4730	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	193	thyroid-euthyroid	4731	false	0.0463645943097998
MulticlassClassification	444	MultiClassClassifier_weka_nominal	194	credit-screening	4732	false	0.135265700483092
MulticlassClassification	444	MultiClassClassifier_weka_nominal	196	thyroid-0387	4733	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	197	heart-disease-hungarian	4734	false	0.136363636363636
MulticlassClassification	444	MultiClassClassifier_weka_nominal	198	thyroid-dis	4735	false	0.01440329218107
MulticlassClassification	444	MultiClassClassifier_weka_nominal	199	statlog-shuttle	4736	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	200	musk-1	4737	false	0.188811188811189
MulticlassClassification	444	MultiClassClassifier_weka_nominal	201	statlog-vehicle	4738	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	202	voting-records	4739	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	203	monks-2	4740	false	0.384259259259259
MulticlassClassification	444	MultiClassClassifier_weka_nominal	204	statlog-heart	4741	false	0.160493827160494
MulticlassClassification	444	MultiClassClassifier_weka_nominal	205	musk-2	4742	false	0.0464881253158161
MulticlassClassification	444	MultiClassClassifier_weka_nominal	206	molecular-biology-promoters	4743	false	0.21875
MulticlassClassification	444	MultiClassClassifier_weka_nominal	207	wine	4744	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	209	soybean	4745	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	210	ionosphere	4746	false	0.152380952380952
MulticlassClassification	444	MultiClassClassifier_weka_nominal	211	thyroid-allhyper	4747	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	212	heart-disease-switzerland	4748	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	213	connect-4	4749	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	214	breast-cancer-wpbc	4750	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	215	statlog-german	4751	false	0.253333333333333
MulticlassClassification	444	MultiClassClassifier_weka_nominal	216	glass	4752	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	217	postoperative-patient-data	4753	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	218	hayes-roth	4754	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	219	thyroid-allrep	4755	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	220	chess-krkp	4756	false	0.0281543274244004
MulticlassClassification	444	MultiClassClassifier_weka_nominal	221	sonar	4757	false	0.258064516129032
MulticlassClassification	444	MultiClassClassifier_weka_nominal	222	horse-colic	4758	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	223	heart-disease-cleveland	4759	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	224	chess-krk	4760	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	225	breast-cancer-wisconsin	4761	false	0.0380952380952381
MulticlassClassification	444	MultiClassClassifier_weka_nominal	226	flags	4762	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	228	lung-cancer	4763	false	failed
BinaryClassification	444	MultiClassClassifier_weka_nominal	237	svmlight-example1	4764	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	322	jake-lungcancer-copy	4765	false	failed
MulticlassClassification	444	MultiClassClassifier_weka_nominal	324	sample-dataset	4766	false	0.5
MulticlassClassification	444	MultiClassClassifier_weka_nominal	326	sample-dataset2	4767	false	0.5
MulticlassClassification	444	MultiClassClassifier_weka_nominal	345	jakefootball	4768	false	failed
BinaryClassification	444	MultiClassClassifier_weka_nominal	365	Dexter_train	4769	false	failed
BinaryClassification	463	MultiScheme_weka_nominal	153	binary-sample	4770	false	0.5
MulticlassClassification	463	MultiScheme_weka_nominal	155	shuttle-landing-control	4771	false	0.75
MulticlassClassification	463	MultiScheme_weka_nominal	157	annealing	4772	false	0.533333333333333
MulticlassClassification	463	MultiScheme_weka_nominal	159	hepatitis	4773	false	0.130434782608696
MulticlassClassification	463	MultiScheme_weka_nominal	160	molecular-biology-splice	4774	false	0.459770114942529
MulticlassClassification	463	MultiScheme_weka_nominal	162	waveform-noise	4775	false	0.672
MulticlassClassification	463	MultiScheme_weka_nominal	163	pima-indians-diabetes	4776	false	0.369565217391304
MulticlassClassification	463	MultiScheme_weka_nominal	164	mushroom	4777	false	0.484612228149364
MulticlassClassification	463	MultiScheme_weka_nominal	165	isolet	4778	false	0.961513790891597
MulticlassClassification	463	MultiScheme_weka_nominal	166	primary-tumor	4779	false	0.735294117647059
MulticlassClassification	463	MultiScheme_weka_nominal	167	image	4780	false	0.857142857142857
MulticlassClassification	463	MultiScheme_weka_nominal	168	waveform	4781	false	0.676
MulticlassClassification	463	MultiScheme_weka_nominal	169	thyroid-new	4782	false	0.359375
MulticlassClassification	463	MultiScheme_weka_nominal	170	page-blocks	4783	false	0.0986601705237515
MulticlassClassification	463	MultiScheme_weka_nominal	171	tic-tac-toe	4784	false	0.355400696864112
MulticlassClassification	463	MultiScheme_weka_nominal	172	monks-3	4785	false	0.527777777777778
MulticlassClassification	463	MultiScheme_weka_nominal	173	thyroid-hypothyroid	4786	false	0.0484720758693361
MulticlassClassification	463	MultiScheme_weka_nominal	174	balance-scale	4787	false	0.588235294117647
MulticlassClassification	463	MultiScheme_weka_nominal	175	lenses	4788	false	0.428571428571429
MulticlassClassification	463	MultiScheme_weka_nominal	176	iris	4789	false	0.688888888888889
MulticlassClassification	463	MultiScheme_weka_nominal	177	trains	4790	false	1.0
MulticlassClassification	463	MultiScheme_weka_nominal	178	thyroid-sick	4791	false	0.0617283950617284
MulticlassClassification	463	MultiScheme_weka_nominal	179	thyroid-allbp	4792	false	0.0308641975308642
MulticlassClassification	463	MultiScheme_weka_nominal	181	breast-cancer	4793	false	0.267441860465116
MulticlassClassification	463	MultiScheme_weka_nominal	182	thyroid-allhypo	4794	false	0.0730452674897119
